t,x,y,z,x_ref,y_ref,z_ref,vx,vy,vz,roll,pitch,yaw,roll_ref,pitch_ref,yaw_ref,acc_x_cmd,acc_y_cmd,acc_z_cmd,thrust_total,tau_x,tau_y,tau_z,f1,f2,f3,f4
0.22000000000000006,1.7257060779970925e-05,1.4557902882838073e-06,0.032652886172713995,0.0,0.0,0.0,9.76397118733001e-05,7.912033066230074e-06,0.07873248382072691,4.295910101365663e-06,-4.592806521672204e-05,2.0434100808630986e-08,3.770351638318547e-06,-4.1483491868926884e-05,0.0,-0.00040695305523417275,-3.698714957190495e-05,-0.5044994535877555,0.2512485150204392,-2.6174449337973836e-08,2.9739665615022833e-07,-2.352487124346306e-11,0.062809640726809,0.06281004145023905,0.06281461874381652,0.06281421409957463
0.23000000000000007,1.820769317377659e-05,1.5325355854549043e-06,0.03341493578341403,0.0,0.0,0.0,9.239238932833795e-05,7.428982148472826e-06,0.0736776517221456,4.922708358560849e-06,-5.3244011644634035e-05,2.075005168629893e-08,3.5562006599704256e-06,-3.9435970013092715e-05,0.0,-0.0003868668658284396,-3.488632847430988e-05,-0.4852581373533597,0.2517680306513816,-2.6215733986704573e-08,2.9685643561793035e-07,-2.3254039430109648e-11,0.06293952346122828,0.0629399248423761,0.0629444938022991,0.06294408854547812
0.24000000000000007,1.910315475599928e-05,1.6042206261679705e-06,0.03412740532582062,0.0,0.0,0.0,8.66246327926686e-05,6.901664757240459e-06,0.06881644888724875,5.441391010219505e-06,-5.932942768223749e-05,2.0995150790045572e-08,3.3212539248156614e-06,-3.717089991731638e-05,0.0,-0.0003646465281888737,-3.258150100244164e-05,-0.4666600844913942,0.25227017816646014,-2.578196076303584e-08,2.9097232501474566e-07,-2.2917308673445978e-11,0.06306510892507382,0.06306550366084833,0.06306998206793195,0.06306958351260604
0.25000000000000006,1.9938810711390392e-05,1.6704530533694165e-06,0.03479219830902634,0.0,0.0,0.0,8.0450222390022e-05,6.3401370581721485e-06,0.06414232037612018,5.850699320973729e-06,-6.417422659613843e-05,2.1172121057177753e-08,3.070086357031153e-06,-3.473422627277358e-05,0.0,-0.00034074275973590884,-3.0117547162475613e-05,-0.448684553914062,0.25275551756911185,-2.49230036267878e-08,2.8035705087588167e-07,-2.2519151486527136e-11,0.06318653202246437,0.06318691357669347,0.0631912286386875,0.06319084333126652
0.26000000000000006,2.0711158194016845e-05,1.730940722593791e-06,0.03541115378149965,0.0,0.0,0.0,7.398143827990207e-05,5.754355636622791e-06,0.059648928871491064,6.151453785516772e-06,-6.779183271137987e-05,2.1283365622211838e-08,2.807236906347264e-06,-3.2171391784294013e-05,0.0,-0.0003156013534039243,-2.753899405126666e-05,-0.4313114873166082,0.25322459042911893,-2.3691550237771486e-08,2.6564743678743387e-07,-2.2063601460090152e-11,0.06330392284208086,0.06330428548883571,0.06330837421111203,0.06330800788709033
0.2700000000000001,2.1417801547878515e-05,1.7854898309139107e-06,0.035986048469298315,0.0,0.0,0.0,6.732714331473192e-05,5.154005598530786e-06,0.055330147085466026,6.346354220450101e-06,-7.021670272439055e-05,2.1330933304576047e-08,2.5371295140424825e-06,-2.952655297955273e-05,0.0,-0.0002896554847294123,-2.4889240532756753e-05,-0.41452148484336937,0.2536779205397026,-2.2141973892880623e-08,2.47491193371789e-07,-2.1554225851023298e-11,0.06341740693173173,0.06341774578129847,0.06342155513430504,0.06342121269236738
0.2800000000000001,2.205740952776635e-05,1.8340014231380582e-06,0.036518598839840676,0.0,0.0,0.0,6.059110213544201e-05,4.548348113663436e-06,0.05118005046373319,6.439765638662224e-06,-7.150171694267681e-05,2.1316525104596895e-08,2.264002840312601e-06,-2.6841890682277884e-05,0.0,-0.00026331894759314606,-2.2209867863466615e-05,-0.3982957817500664,0.2541160145476009,-2.0329275090015837e-08,2.2653476138209716e-07,-2.0994144871273363e-11,0.06352710555752954,0.0635274165660958,0.06353090346578297,0.06353058895819261
0.2900000000000001,2.26296569310722e-05,1.8764664751203248e-06,0.03701046309414091,0.0,0.0,0.0,5.387054510119411e-05,3.946088415350526e-06,0.047192910173559435,6.437494733202584e-06,-7.171549752025514e-05,2.1241534182458662e-08,1.991849237557765e-06,-2.4157018806248218e-05,0.0,-0.00023698035448929504,-1.9540041020441678e-05,-0.38261622601406564,0.2545393625574568,-1.830810409062946e-08,2.0341231425063832e-07,-2.0386083626810056e-11,0.06363313594710479,0.06363341591140437,0.06363654703046388,0.06363626366848375
0.3000000000000001,2.31351531091271e-05,1.9129597619490494e-06,0.037463243090281165,0.0,0.0,0.0,4.7254980295917065e-05,3.3552648266121062e-06,0.043363186362609524,6.346561535276005e-06,-7.09397066469656e-05,2.1107110764039548e-08,1.7243632511321176e-06,-2.1508493031329153e-05,0.0,-0.00021099831663733902,-1.6916003493606075e-05,-0.3674652568470362,0.2549484387117712,-1.6131873549364775e-08,1.7873599765408298e-07,-1.9732445352987073e-11,0.06373561151650337,0.06373585805480295,0.06373860948375265,0.06373835965671223
0.3100000000000001,2.3575359835052092e-05,1.943632722372671e-06,0.03787848620076721,0.0,0.0,0.0,4.082525212401308e-05,2.7831589667266673e-06,0.039685521676322943,6.174970496461108e-06,-6.926637303262699e-05,2.0914243133858436e-08,1.4648997386874658e-06,-1.8929418994837084e-05,0.0,-0.00018569760033935182,-1.437066643652404e-05,-0.3528258840669824,0.2553437017476075,-1.3851968120574202e-08,1.5308745553053097e-07,-1.903540556809127e-11,0.06383464208063105,0.06383485360154914,0.06383721037945647,0.06383699568597084
